geo_id,geo_idx,geo_tipo,geo_region,geo_provincia,geo_nombre,siaf_id,siaf_tipo,siaf_nombre,siaf_nombre_largo
030306,030306,D,Apurímac,Antabamba,Pachaconas,300284,D,MD Pachaconas,"MD Pachaconas, Antabamba, Apurímac"
030307,030307,D,Apurímac,Antabamba,Sabaino,300285,D,MD Sabaino,"MD Sabaino, Antabamba, Apurímac"
030400,030400,P,Apurímac,Aymaraes,Aymaraes,300286,P,MP Aymaraes,"MP Aymaraes, Apurímac"
030401,030401,D,Apurímac,Aymaraes,Chalhuanca,,,,
030402,030402,D,Apurímac,Aymaraes,Capaya,300287,D,MD Capaya,"MD Capaya, Aymaraes, Apurímac"
030403,030403,D,Apurímac,Aymaraes,Caraybamba,300288,D,MD Caraybamba,"MD Caraybamba, Aymaraes, Apurímac"
030404,030404,D,Apurímac,Aymaraes,Chapimarca,300289,D,MD Chapimarca,"MD Chapimarca, Aymaraes, Apurímac"
030405,030405,D,Apurímac,Aymaraes,Colcabamba,300290,D,MD Colcabamba,"MD Colcabamba, Aymaraes, Apurímac"
030406,030406,D,Apurímac,Aymaraes,Cotaruse,300291,D,MD Cotaruse,"MD Cotaruse, Aymaraes, Apurímac"
030407,030407,D,Apurímac,Aymaraes,Ihuayllo,300292,D,MD Ihuayllo,"MD Ihuayllo, Aymaraes, Apurímac"
030408,030408,D,Apurímac,Aymaraes,Justo Apu Sahuaraura,300293,D,MD Justo Apu Sahuaraura,"MD Justo Apu Sahuaraura, Aymaraes, Apurímac"
030409,030409,D,Apurímac,Aymaraes,Lucre,300294,D,MD Lucre,"MD Lucre, Aymaraes, Apurímac"
030410,030410,D,Apurímac,Aymaraes,Pocohuanca,300295,D,MD Pocohuanca,"MD Pocohuanca, Aymaraes, Apurímac"
030411,030411,D,Apurímac,Aymaraes,San Juan de Chacña,300296,D,MD San Juan de Chacña,"MD San Juan de Chacña, Aymaraes, Apurímac"
030412,030412,D,Apurímac,Aymaraes,Sañayca,300297,D,MD Sañayca,"MD Sañayca, Aymaraes, Apurímac"
030413,030413,D,Apurímac,Aymaraes,Soraya,300298,D,MD Soraya,"MD Soraya, Aymaraes, Apurímac"
030414,030414,D,Apurímac,Aymaraes,Tapairihua,300299,D,MD Tapairihua,"MD Tapairihua, Aymaraes, Apurímac"
030415,030415,D,Apurímac,Aymaraes,Tintay,300300,D,MD Tintay,"MD Tintay, Aymaraes, Apurímac"
030416,030416,D,Apurímac,Aymaraes,Toraya,300301,D,MD Toraya,"MD Toraya, Aymaraes, Apurímac"
030417,030417,D,Apurímac,Aymaraes,Yanaca,300302,D,MD Yanaca,"MD Yanaca, Aymaraes, Apurímac"
030500,030500,P,Apurímac,Cotabambas,Cotabambas,300303,P,MP Cotabambas,"MP Cotabambas, Apurímac"
030501,030501,D,Apurímac,Cotabambas,Tambobamba,,,,
030502,030502,D,Apurímac,Cotabambas,Cotabambas,300304,D,MD Cotabambas,"MD Cotabambas, Cotabambas, Apurímac"
030503,030503,D,Apurímac,Cotabambas,Coyllurqui,300305,D,MD Coyllurqui,"MD Coyllurqui, Cotabambas, Apurímac"
030504,030504,D,Apurímac,Cotabambas,Haquira,300306,D,MD Haquira,"MD Haquira, Cotabambas, Apurímac"
030505,030505,D,Apurímac,Cotabambas,Mara,300307,D,MD Mara,"MD Mara, Cotabambas, Apurímac"
030506,030506,D,Apurímac,Cotabambas,Challhuahuacho,300308,D,MD Challhuahuacho,"MD Challhuahuacho, Cotabambas, Apurímac"
030600,030600,P,Apurímac,Chincheros,Chincheros,300309,P,MP Chincheros,"MP Chincheros, Apurímac"
030601,030601,D,Apurímac,Chincheros,Chincheros,,,,
030602,030602,D,Apurímac,Chincheros,Anco_Huallo,300310,D,MD Anco_Huallo,"MD Anco_Huallo, Chincheros, Apurímac"
030603,030603,D,Apurímac,Chincheros,Cocharcas,300311,D,MD Cocharcas,"MD Cocharcas, Chincheros, Apurímac"
030604,030604,D,Apurímac,Chincheros,Huaccana,300312,D,MD Huaccana,"MD Huaccana, Chincheros, Apurímac"
030605,030605,D,Apurímac,Chincheros,Ocobamba,300313,D,MD Ocobamba,"MD Ocobamba, Chincheros, Apurímac"
030606,030606,D,Apurímac,Chincheros,Ongoy,300314,D,MD Ongoy,"MD Ongoy, Chincheros, Apurímac"
030607,030607,D,Apurímac,Chincheros,Uranmarca,300315,D,MD Uranmarca,"MD Uranmarca, Chincheros, Apurímac"
030608,030608,D,Apurímac,Chincheros,Ranracancha,300316,D,MD Ranracancha,"MD Ranracancha, Chincheros, Apurímac"
030609,030609,D,Apurímac,Chincheros,Rocchacc,301877,D,MD Rocchacc,"MD Rocchacc, Chincheros, Apurímac"
030610,030610,D,Apurímac,Chincheros,El Porvenir,301878,D,MD El Porvenir,"MD El Porvenir, Chincheros, Apurímac"
030611,030611,D,Apurímac,Chincheros,Los Chankas,301880,D,MD Los Chankas,"MD Los Chankas, Chincheros, Apurímac"
030612,030612,D,Apurímac,Chincheros,Ahuayro,301900,D,MD Ahuayro,"MD Ahuayro, Chincheros, Apurímac"
030700,030700,P,Apurímac,Grau,Grau,300317,P,MP Grau,"MP Grau, Apurímac"
030701,030701,D,Apurímac,Grau,Chuquibambilla,,,,
030702,030702,D,Apurímac,Grau,Curpahuasi,300318,D,MD Curpahuasi,"MD Curpahuasi, Grau, Apurímac"
030703,030703,D,Apurímac,Grau,Gamarra,300319,D,MD Gamarra,"MD Gamarra, Grau, Apurímac"
030704,030704,D,Apurímac,Grau,Huayllati,300320,D,MD Huayllati,"MD Huayllati, Grau, Apurímac"
030705,030705,D,Apurímac,Grau,Mamara,300321,D,MD Mamara,"MD Mamara, Grau, Apurímac"
030706,030706,D,Apurímac,Grau,Micaela Bastidas,300322,D,MD Micaela Bastidas,"MD Micaela Bastidas, Grau, Apurímac"
030707,030707,D,Apurímac,Grau,Pataypampa,300323,D,MD Pataypampa,"MD Pataypampa, Grau, Apurímac"
030708,030708,D,Apurímac,Grau,Progreso,300324,D,MD Progreso,"MD Progreso, Grau, Apurímac"
030709,030709,D,Apurímac,Grau,San Antonio,300325,D,MD San Antonio,"MD San Antonio, Grau, Apurímac"
030710,030710,D,Apurímac,Grau,Santa Rosa,300326,D,MD Santa Rosa,"MD Santa Rosa, Grau, Apurímac"
030711,030711,D,Apurímac,Grau,Turpay,300327,D,MD Turpay,"MD Turpay, Grau, Apurímac"
030712,030712,D,Apurímac,Grau,Vilcabamba,300328,D,MD Vilcabamba,"MD Vilcabamba, Grau, Apurímac"
030713,030713,D,Apurímac,Grau,Virundo,300329,D,MD Virundo,"MD Virundo, Grau, Apurímac"
030714,030714,D,Apurímac,Grau,Curasco,300330,D,MD Curasco,"MD Curasco, Grau, Apurímac"
040000,040000,R,Arequipa,,Arequipa,443,R,GR Arequipa,GR Arequipa
040100,040100,P,Arequipa,Arequipa,Arequipa,300331,P,MP Arequipa,"MP Arequipa, Arequipa"
040101,040101,D,Arequipa,Arequipa,Arequipa,,,,
040102,040102,D,Arequipa,Arequipa,Alto Selva Alegre,300332,D,MD Alto Selva Alegre,"MD Alto Selva Alegre, Arequipa, Arequipa"
040103,040103,D,Arequipa,Arequipa,Cayma,300333,D,MD Cayma,"MD Cayma, Arequipa, Arequipa"
040104,040104,D,Arequipa,Arequipa,Cerro Colorado,300334,D,MD Cerro Colorado,"MD Cerro Colorado, Arequipa, Arequipa"
040105,040105,D,Arequipa,Arequipa,Characato,300335,D,MD Characato,"MD Characato, Arequipa, Arequipa"
040106,040106,D,Arequipa,Arequipa,Chiguata,300336,D,MD Chiguata,"MD Chiguata, Arequipa, Arequipa"
040107,040107,D,Arequipa,Arequipa,Jacobo Hunter,300337,D,MD Jacobo Hunter,"MD Jacobo Hunter, Arequipa, Arequipa"
040108,040108,D,Arequipa,Arequipa,La Joya,300338,D,MD La Joya,"MD La Joya, Arequipa, Arequipa"
040109,040109,D,Arequipa,Arequipa,Mariano Melgar,300339,D,MD Mariano Melgar,"MD Mariano Melgar, Arequipa, Arequipa"
040110,040110,D,Arequipa,Arequipa,Miraflores,300340,D,MD Miraflores,"MD Miraflores, Arequipa, Arequipa"
040111,040111,D,Arequipa,Arequipa,Mollebaya,300341,D,MD Mollebaya,"MD Mollebaya, Arequipa, Arequipa"
040112,040112,D,Arequipa,Arequipa,Paucarpata,300342,D,MD Paucarpata,"MD Paucarpata, Arequipa, Arequipa"
040113,040113,D,Arequipa,Arequipa,Pocsi,300343,D,MD Pocsi,"MD Pocsi, Arequipa, Arequipa"
040114,040114,D,Arequipa,Arequipa,Polobaya,300344,D,MD Polobaya,"MD Polobaya, Arequipa, Arequipa"
040115,040115,D,Arequipa,Arequipa,Quequeña,300345,D,MD Quequeña,"MD Quequeña, Arequipa, Arequipa"
040116,040116,D,Arequipa,Arequipa,Sabandia,300346,D,MD Sabandia,"MD Sabandia, Arequipa, Arequipa"
040117,040117,D,Arequipa,Arequipa,Sachaca,300347,D,MD Sachaca,"MD Sachaca, Arequipa, Arequipa"
040118,040118,D,Arequipa,Arequipa,San Juan de Siguas,300348,D,MD San Juan de Siguas,"MD San Juan de Siguas, Arequipa, Arequipa"
040119,040119,D,Arequipa,Arequipa,San Juan de Tarucani,300349,D,MD San Juan de Tarucani,"MD San Juan de Tarucani, Arequipa, Arequipa"
040120,040120,D,Arequipa,Arequipa,Santa Isabel de Siguas,300350,D,MD Santa Isabel de Siguas,"MD Santa Isabel de Siguas, Arequipa, Arequipa"
040121,040121,D,Arequipa,Arequipa,Santa Rita de Siguas,300351,D,MD Santa Rita de Siguas,"MD Santa Rita de Siguas, Arequipa, Arequipa"
040122,040122,D,Arequipa,Arequipa,Socabaya,300352,D,MD Socabaya,"MD Socabaya, Arequipa, Arequipa"
040123,040123,D,Arequipa,Arequipa,Tiabaya,300353,D,MD Tiabaya,"MD Tiabaya, Arequipa, Arequipa"
040124,040124,D,Arequipa,Arequipa,Uchumayo,300354,D,MD Uchumayo,"MD Uchumayo, Arequipa, Arequipa"
040125,040125,D,Arequipa,Arequipa,Vitor,300355,D,MD Vitor,"MD Vitor, Arequipa, Arequipa"
040126,040126,D,Arequipa,Arequipa,Yanahuara,300356,D,MD Yanahuara,"MD Yanahuara, Arequipa, Arequipa"
040127,040127,D,Arequipa,Arequipa,Yarabamba,300357,D,MD Yarabamba,"MD Yarabamba, Arequipa, Arequipa"
040128,040128,D,Arequipa,Arequipa,Yura,300358,D,MD Yura,"MD Yura, Arequipa, Arequipa"
040129,040129,D,Arequipa,Arequipa,José Luis Bustamante Y Rivero,300359,D,MD José Luis Bustamante Y Rivero,"MD José Luis Bustamante Y Rivero, Arequipa, Arequipa"
040200,040200,P,Arequipa,Camaná,Camaná,300360,P,MP Camaná,"MP Camaná, Arequipa"
040201,040201,D,Arequipa,Camaná,Camaná,,,,
040202,040202,D,Arequipa,Camaná,José María Quimper,300361,D,MD José María Quimper,"MD José María Quimper, Camaná, Arequipa"
040203,040203,D,Arequipa,Camaná,Mariano Nicolás Valcárcel,300362,D,MD Mariano Nicolás Valcárcel,"MD Mariano Nicolás Valcárcel, Camaná, Arequipa"
040204,040204,D,Arequipa,Camaná,Mariscal Cáceres,300363,D,MD Mariscal Cáceres,"MD Mariscal Cáceres, Camaná, Arequipa"
040205,040205,D,Arequipa,Camaná,Nicolás de Pierola,300364,D,MD Nicolás de Pierola,"MD Nicolás de Pierola, Camaná, Arequipa"
040206,040206,D,Arequipa,Camaná,Ocoña,300365,D,MD Ocoña,"MD Ocoña, Camaná, Arequipa"
040207,040207,D,Arequipa,Camaná,Quilca,300366,D,MD Quilca,"MD Quilca, Camaná, Arequipa"
040208,040208,D,Arequipa,Camaná,Samuel Pastor,300367,D,MD Samuel Pastor,"MD Samuel Pastor, Camaná, Arequipa"
040300,040300,P,Arequipa,Caravelí,Caravelí,300368,P,MP Caravelí,"MP Caravelí, Arequipa"
040301,040301,D,Arequipa,Caravelí,Caravelí,,,,
040302,040302,D,Arequipa,Caravelí,Acarí,300369,D,MD Acarí,"MD Acarí, Caravelí, Arequipa"
040303,040303,D,Arequipa,Caravelí,Atico,300370,D,MD Atico,"MD Atico, Caravelí, Arequipa"
040304,040304,D,Arequipa,Caravelí,Atiquipa,300371,D,MD Atiquipa,"MD Atiquipa, Caravelí, Arequipa"
040305,040305,D,Arequipa,Caravelí,Bella Unión,300372,D,MD Bella Unión,"MD Bella Unión, Caravelí, Arequipa"
040306,040306,D,Arequipa,Caravelí,Cahuacho,300373,D,MD Cahuacho,"MD Cahuacho, Caravelí, Arequipa"
040307,040307,D,Arequipa,Caravelí,Chala,300374,D,MD Chala,"MD Chala, Caravelí, Arequipa"
040308,040308,D,Arequipa,Caravelí,Chaparra,300375,D,MD Chaparra,"MD Chaparra, Caravelí, Arequipa"
040309,040309,D,Arequipa,Caravelí,Huanuhuanu,300376,D,MD Huanuhuanu,"MD Huanuhuanu, Caravelí, Arequipa"
040310,040310,D,Arequipa,Caravelí,Jaqui,300377,D,MD Jaqui,"MD Jaqui, Caravelí, Arequipa"
040311,040311,D,Arequipa,Caravelí,Lomas,300378,D,MD Lomas,"MD Lomas, Caravelí, Arequipa"
040312,040312,D,Arequipa,Caravelí,Quicacha,300379,D,MD Quicacha,"MD Quicacha, Caravelí, Arequipa"
040313,040313,D,Arequipa,Caravelí,Yauca,300380,D,MD Yauca,"MD Yauca, Caravelí, Arequipa"
040400,040400,P,Arequipa,Castilla,Castilla,300381,P,MP Castilla,"MP Castilla, Arequipa"
040401,040401,D,Arequipa,Castilla,Aplao,,,,
040402,040402,D,Arequipa,Castilla,Andagua,300382,D,MD Andagua,"MD Andagua, Castilla, Arequipa"
040403,040403,D,Arequipa,Castilla,Ayo,300383,D,MD Ayo,"MD Ayo, Castilla, Arequipa"
040404,040404,D,Arequipa,Castilla,Chachas,300384,D,MD Chachas,"MD Chachas, Castilla, Arequipa"
040405,040405,D,Arequipa,Castilla,Chilcaymarca,300385,D,MD Chilcaymarca,"MD Chilcaymarca, Castilla, Arequipa"
040406,040406,D,Arequipa,Castilla,Choco,300386,D,MD Choco,"MD Choco, Castilla, Arequipa"
040407,040407,D,Arequipa,Castilla,Huancarqui,300387,D,MD Huancarqui,"MD Huancarqui, Castilla, Arequipa"
040408,040408,D,Arequipa,Castilla,Machaguay,300388,D,MD Machaguay,"MD Machaguay, Castilla, Arequipa"
040409,040409,D,Arequipa,Castilla,Orcopampa,300389,D,MD Orcopampa,"MD Orcopampa, Castilla, Arequipa"
040410,040410,D,Arequipa,Castilla,Pampacolca,300390,D,MD Pampacolca,"MD Pampacolca, Castilla, Arequipa"
040411,040411,D,Arequipa,Castilla,Tipan,300391,D,MD Tipan,"MD Tipan, Castilla, Arequipa"
040412,040412,D,Arequipa,Castilla,Uñon,300392,D,MD Uñon,"MD Uñon, Castilla, Arequipa"
040413,040413,D,Arequipa,Castilla,Uraca,300393,D,MD Uraca,"MD Uraca, Castilla, Arequipa"
040414,040414,D,Arequipa,Castilla,Viraco,300394,D,MD Viraco,"MD Viraco, Castilla, Arequipa"
040500,040500,P,Arequipa,Caylloma,Caylloma,300395,P,MP Caylloma,"MP Caylloma, Arequipa"
040501,040501,D,Arequipa,Caylloma,Chivay,,,,
040502,040502,D,Arequipa,Caylloma,Achoma,300396,D,MD Achoma,"MD Achoma, Caylloma, Arequipa"
040503,040503,D,Arequipa,Caylloma,Cabanaconde,300397,D,MD Cabanaconde,"MD Cabanaconde, Caylloma, Arequipa"
040504,040504,D,Arequipa,Caylloma,Callalli,300398,D,MD Callalli,"MD Callalli, Caylloma, Arequipa"
040505,040505,D,Arequipa,Caylloma,Caylloma,300399,D,MD Caylloma,"MD Caylloma, Caylloma, Arequipa"
040506,040506,D,Arequipa,Caylloma,Coporaque,300400,D,MD Coporaque,"MD Coporaque, Caylloma, Arequipa"
040507,040507,D,Arequipa,Caylloma,Huambo,300401,D,MD Huambo,"MD Huambo, Caylloma, Arequipa"
040508,040508,D,Arequipa,Caylloma,Huanca,300402,D,MD Huanca,"MD Huanca, Caylloma, Arequipa"
040509,040509,D,Arequipa,Caylloma,Ichupampa,300403,D,MD Ichupampa,"MD Ichupampa, Caylloma, Arequipa"
040510,040510,D,Arequipa,Caylloma,Lari,300404,D,MD Lari,"MD Lari, Caylloma, Arequipa"
040511,040511,D,Arequipa,Caylloma,Lluta,300405,D,MD Lluta,"MD Lluta, Caylloma, Arequipa"
040512,040512,D,Arequipa,Caylloma,Maca,300406,D,MD Maca,"MD Maca, Caylloma, Arequipa"
040513,040513,D,Arequipa,Caylloma,Madrigal,300407,D,MD Madrigal,"MD Madrigal, Caylloma, Arequipa"
040514,040514,D,Arequipa,Caylloma,San Antonio de Chuca,300408,D,MD San Antonio de Chuca,"MD San Antonio de Chuca, Caylloma, Arequipa"
040515,040515,D,Arequipa,Caylloma,Sibayo,300409,D,MD Sibayo,"MD Sibayo, Caylloma, Arequipa"
040516,040516,D,Arequipa,Caylloma,Tapay,300410,D,MD Tapay,"MD Tapay, Caylloma, Arequipa"
040517,040517,D,Arequipa,Caylloma,Tisco,300411,D,MD Tisco,"MD Tisco, Caylloma, Arequipa"
040518,040518,D,Arequipa,Caylloma,Tuti,300412,D,MD Tuti,"MD Tuti, Caylloma, Arequipa"
040519,040519,D,Arequipa,Caylloma,Yanque,300413,D,MD Yanque,"MD Yanque, Caylloma, Arequipa"
040520,040520,D,Arequipa,Caylloma,Majes,300414,D,MD Majes,"MD Majes, Caylloma, Arequipa"
040600,040600,P,Arequipa,Condesuyos,Condesuyos,300415,P,MP Condesuyos,"MP Condesuyos, Arequipa"
040601,040601,D,Arequipa,Condesuyos,Chuquibamba,,,,
040602,040602,D,Arequipa,Condesuyos,Andaray,300416,D,MD Andaray,"MD Andaray, Condesuyos, Arequipa"
040603,040603,D,Arequipa,Condesuyos,Cayarani,300417,D,MD Cayarani,"MD Cayarani, Condesuyos, Arequipa"
