anio,cat,siaf_id,pia,pim,devengado
2021,inversion,301717,11391245,17124397,16972692
2021,inversion,301718,1886425,4465902,3571904
2021,inversion,301719,381061,2730271,1800868
2021,inversion,301720,373731,3819271,1889496
2021,inversion,301721,405033,3004428,2768138
2021,inversion,301722,422746,1523891,1305105
2021,inversion,301723,103200,400030,359564
2021,inversion,301724,9151489,17508152,14929218
2021,inversion,301725,671913,2897745,2388882
2021,inversion,301726,537366,4114576,3566599
2021,inversion,301727,4467796,4481056,4095466
2021,inversion,301728,476798,1665650,1574871
2021,inversion,301729,1004495,2488735,2020739
2021,inversion,301730,374524,1506697,1230047
2021,inversion,301731,1120047,1628596,1558577
2021,inversion,301732,356165,874170,799586
2021,inversion,301733,1340548,2864253,2405183
2021,inversion,301734,487548,1098248,945799
2021,inversion,301735,8977339,12627743,11757414
2021,inversion,301736,856519,1754069,1262151
2021,inversion,301737,600625,1862444,1531195
2021,inversion,301738,497922,944344,682413
2021,inversion,301739,514842,777460,775691
2021,inversion,301740,28172875,76908169,19047602
2021,inversion,301741,9444334,11345080,6306244
2021,inversion,301742,3464807,3697680,3511959
2021,inversion,301743,4743432,16621779,15980043
2021,inversion,301744,381115,1294950,992016
2021,inversion,301745,164140,3669739,3643954
2021,inversion,301746,492334,897174,819614
2021,inversion,301747,615367,1220579,1076702
2021,inversion,301748,5544519,6229219,6105336
2021,inversion,301749,2653657,2703428,2426522
2021,inversion,301750,7199116,23739317,14791054
2021,inversion,301751,915333,2652421,1681135
2021,inversion,301752,1446083,3514945,3180873
2021,inversion,301753,63708857,123276383,86051356
2021,inversion,301754,7912372,12951452,9549749
2021,inversion,301755,314343,527290,464181
2021,inversion,301756,479347,1608960,1307601
2021,inversion,301757,368905,1604189,1527623
2021,inversion,301758,5123223,8276537,6177198
2021,inversion,301759,7707098,26027340,20869089
2021,inversion,301760,106774,439404,303550
2021,inversion,301761,9965471,11172053,11096570
2021,inversion,301762,4952448,7917260,6825153
2021,inversion,301763,247216,277676,20000
2021,inversion,301764,371337,577846,484452
2021,inversion,301765,457917,709902,696755
2021,inversion,301766,407068,2942918,2022813
2021,inversion,301767,3923674,6488468,5842842
2021,inversion,301768,16634533,23809523,20508994
2021,inversion,301769,398088,566762,352044
2021,inversion,301770,7113566,13243384,12910407
2021,inversion,301771,7648622,8154165,7876239
2021,inversion,301772,2060788,2709198,918418
2021,inversion,301773,53354622,61521076,18485369
2021,inversion,301774,958880,6577295,6057838
2021,inversion,301775,1379718,2552633,2314950
2021,inversion,301776,443840,2544345,2106668
2021,inversion,301777,2863649,6562730,5696176
2021,inversion,301897,0,52587,49585
2021,inversion,301778,11682161,28460671,22629244
2021,inversion,301779,7865921,20908118,15359460
2021,inversion,301780,764633,3277441,2664363
2021,inversion,301781,4305828,15741105,11200208
2021,inversion,301782,2147432,11577283,8113521
2021,inversion,301783,993480,5152789,2894140
2021,inversion,301784,4811282,7490251,5649991
2021,inversion,301785,3211003,12074172,8436605
2021,inversion,301786,2467171,7542477,5662989
2021,inversion,301838,18747277,110709606,65456071
2021,inversion,301869,5480804,21758663,14948788
2021,inversion,301787,1038154,1824535,1189231
2021,inversion,301788,3104701,9176231,8796354
2021,inversion,301789,597850,14556307,9718295
2021,inversion,301790,389633,2427422,1589791
2021,inversion,301791,211476,1054647,884355
2021,inversion,301792,1849397,6169448,5550531
2021,inversion,301793,24181810,65713495,40783462
2021,inversion,301794,18927961,69330946,65465696
2021,inversion,301795,14432008,51423462,39126899
2021,inversion,301796,776686,2691055,2006985
2021,inversion,301797,192005,15950881,6676832
2021,inversion,301798,150660,796698,614242
2021,inversion,301799,92623,375636,350088
2021,inversion,301800,116529,1358473,797072
2021,inversion,301801,216318,1493421,1030471
2021,inversion,301802,224633,1662872,1351268
2021,inversion,301803,1529129,7515390,2886681
2021,inversion,301804,12850692,70459904,43474983
2021,inversion,301805,2922136,13279682,12857318
2021,inversion,301806,1038486,3258339,1320273
2021,inversion,301807,765428,1731395,1104530
2021,inversion,301808,1551359,9606145,5109997
2021,inversion,301809,588301,902650,340798
2021,inversion,301810,8618679,25097410,7936887
2021,inversion,301811,5011384,7404908,6130872
2021,inversion,301843,5108286,25314780,7765063
2021,inversion,301812,14693479,30477491,17661559
2021,inversion,301813,7848841,17560144,10858117
2021,inversion,301814,1238595,9459524,4713398
2021,inversion,301815,2073782,3380617,2718193
2021,inversion,301816,35854786,77818691,64822283
2021,inversion,301817,10073400,25537655,19744254
2021,inversion,301818,1762620,4133136,2013562
2021,inversion,301819,6679210,8953520,4984637
2021,inversion,301820,5040239,10107693,3723296
2021,inversion,301821,484110,1863100,1657981
2021,inversion,301844,14480857,22076674,15479990
2021,inversion,301822,12567176,51637262,21631522
2021,inversion,301823,6865397,10700064,9123653
2021,inversion,301824,4626968,9339246,8320810
2021,inversion,301825,3469730,9441644,7884022
2021,inversion,301826,2523689,20828680,2617311
2021,inversion,301827,860689,3003430,2192844
2021,inversion,301828,2020060,8299065,4951669
2021,inversion,301864,4810152,5567904,5192933
2021,inversion,301865,949309,1766193,1459114
2021,inversion,301898,0,622852,16890
2021,inversion,301899,0,713766,85993
2021,inversion,301829,2932502,4103127,3490961
2021,inversion,440,268825306,317187654,285418920
2021,inversion,441,251534017,388665914,260432363
2021,inversion,442,201815854,315725568,241375210
2021,inversion,443,661236797,879538600,535881660
2021,inversion,444,355075111,564580230,404441411
2021,inversion,445,350739526,612723621,280886577
2021,inversion,446,598772159,663102637,584086585
2021,inversion,447,273548582,354954213,243794779
2021,inversion,448,237549946,379344975,263610782
2021,inversion,449,277195543,273671892,175417199
2021,inversion,450,305037256,533845975,326812031
2021,inversion,451,404848655,327103080,233533842
2021,inversion,452,264376155,365102593,340026857
2021,inversion,453,586655126,690931187,577636034
2021,inversion,454,136716956,163521775,139967404
2021,inversion,455,145053633,187146006,169545441
2021,inversion,456,215778688,307237048,179976390
2021,inversion,457,479835199,909957591,552071743
2021,inversion,458,363791280,450278348,210318864
2021,inversion,459,208733143,255129194,239803633
2021,inversion,460,238453346,286409063,213900085
2021,inversion,461,92998425,185482618,88918637
2021,inversion,462,251814418,369597496,289147003
2021,inversion,463,150708694,222888382,191571819
2021,inversion,464,119944337,186561818,106851728
2021,inversion,465,27492732,130353023,93014758
2022,total,300001,30269948,58291087,42364083
2022,total,300002,488478,1103180,1045701
2022,total,300003,519519,2371404,1705577
2022,total,300004,503353,3285058,1531740
2022,total,300005,512134,6268423,5341670
2022,total,300006,12782701,14673641,10647339
2022,total,300007,495695,8846413,4996878
2022,total,300008,568679,1526889,1372892
2022,total,300009,1197517,2306405,2069635
2022,total,300010,885215,3145250,2685220
2022,total,300011,519853,2047106,1991809
2022,total,300012,501273,2856211,2821922
2022,total,300013,512806,1296524,1200798
2022,total,300014,715432,4773020,4724030
2022,total,300015,514924,8520077,6760667
2022,total,300016,506520,5638100,3597292
2022,total,300017,511957,1200591,943688
2022,total,300018,511951,1510655,1317644
2022,total,300019,514034,1270967,1225868
2022,total,300020,526032,3406301,2358150
2022,total,300021,492694,2885135,2025415
2022,total,300022,15095620,28206725,24116434
2022,total,300023,21933519,34730775,24226608
2022,total,300024,1937036,3390862,3311429
2022,total,300025,663521,3494948,3429784
2022,total,300026,10065787,17138001,13768191
2022,total,300027,2245540,11242813,9288423
2022,total,300028,3834788,21825489,10875023
2022,total,300029,1301907,3678105,3564221
2022,total,300030,496257,1529357,1451670
2022,total,300031,495427,1785086,1708658
2022,total,300032,499689,4307111,3832264
2022,total,300033,8853704,11119018,7590163
2022,total,300034,2193096,5332052,4523717
2022,total,300035,491561,1555341,1251484
2022,total,300036,496571,985554,905202
2022,total,300037,3854283,6329032,6045157
2022,total,300038,551624,4120697,4077819
2022,total,300039,2243260,20063124,9756463
2022,total,300040,20897420,43942523,25356745
2022,total,300041,6632500,10229693,9292736
2022,total,300042,9834187,21667959,15544664
2022,total,300043,7335535,38238448,27395171
2022,total,300044,1747820,7530742,4298507
2022,total,300045,842723,2582399,1887019
2022,total,300046,632893,1945692,1655409
2022,total,300047,612915,3817753,3776797
2022,total,300048,498557,3314967,1976850
2022,total,300049,496893,1641710,1516230
2022,total,300050,520406,1434802,1367898
2022,total,300051,1235310,5505611,5039350
2022,total,300052,496304,1303799,1205884
2022,total,300053,507743,4737271,4375122
2022,total,300054,1182214,3014763,2026065
2022,total,300055,1289357,3442706,2403949
2022,total,300056,5682384,10957146,8472229
2022,total,300057,573164,1227866,1168527
2022,total,300058,510083,1580432,1388838
2022,total,300059,510401,2145847,1439969
2022,total,300060,507872,1323007,1255524
2022,total,300061,503618,1124775,1075559
2022,total,300062,669554,2051053,2018658
2022,total,300063,1029833,3066122,1878674
2022,total,300064,516090,1744964,1700917
2022,total,300065,509318,1370566,1327678
2022,total,300066,5710138,8941984,7723126
2022,total,300067,743090,2536152,1900035
2022,total,300068,1160798,3104451,2696686
2022,total,300069,809250,2369171,1892602
2022,total,300070,921051,5903405,5800655
2022,total,300071,518127,2882896,1150023
2022,total,300072,559687,2259599,1353167
2022,total,300073,498503,886435,880191
2022,total,300074,3730556,8215071,5200026
2022,total,300075,501134,1388969,1314683
2022,total,300076,501269,6772706,6741743
2022,total,300077,1205835,5938047,4568557
2022,total,300078,32832762,58797803,51519732
2022,total,300079,9748189,18868214,17605515
2022,total,300080,3361101,9980932,9686567
2022,total,300081,2767764,19552299,8907900
2022,total,300082,4283864,23068338,13487961
2022,total,300083,3884975,12587820,7854500
2022,total,300084,7673115,16210503,9434437
2022,total,300085,46308607,105473768,61861282
2022,total,300086,2161374,7749508,5407446
2022,total,300087,561597,2159496,2100252
2022,total,300088,1534592,4929994,4415294
2022,total,300089,32462629,115228850,50048550
2022,total,300090,2738683,21182530,14617160
2022,total,300091,1176684,4021426,3838942
2022,total,300092,1725784,7058047,5652019
2022,total,300093,914448,11398055,9427938
2022,total,300094,2441980,13107696,10489493
2022,total,300095,3934588,11951048,10286112
2022,total,300096,4727828,24078006,19609134
2022,total,300097,3341769,23626581,14120179
2022,total,300098,2711433,9326055,7263536
2022,total,300099,780062,3814053,3630910
2022,total,300100,2113229,5427141,4313790
2022,total,300101,1066265,6345328,3361042
2022,total,300102,3563681,17998888,10965897
2022,total,300103,1190995,6184015,3050372
2022,total,300104,1373992,4474662,4114550
2022,total,300105,1773315,5474805,3852025
2022,total,300106,3585972,22060304,16907085
2022,total,300107,821575,2748234,2569505
2022,total,300108,3689583,11928572,9794235
2022,total,300109,1692089,5105868,4455211
2022,total,300110,4370666,28012243,17129110
2022,total,300111,579868,3630163,1430316
2022,total,300112,1065352,3786864,3058117
2022,total,300113,1881229,5827356,5676393
2022,total,300114,1420284,9356983,5315032
2022,total,300115,576839,1714395,1262264
2022,total,300116,1524874,10312175,5667283
2022,total,300117,5103428,17969672,13275102
2022,total,300118,1059491,4259880,3552297
2022,total,300119,1300261,4565804,4361934
2022,total,300120,870501,4623534,2100253
2022,total,300121,970969,7086398,6542580
2022,total,300122,909859,4791823,4181966
2022,total,300123,874088,3052897,2415596
2022,total,300124,865283,2798067,1439536
2022,total,300125,14240637,55286808,26304807
2022,total,300126,1499918,5226120,4239141
2022,total,300127,1194567,4410640,2491286
2022,total,300128,1685523,8239146,7984376
2022,total,300129,878020,2704560,2350242
2022,total,300130,5887453,26577194,18884813
2022,total,300131,1159799,3318797,2801553
2022,total,300132,1483698,4285597,4052595
2022,total,300133,1502077,13428233,9535342
2022,total,300134,1782196,6786178,4672559
2022,total,300135,1649196,5421072,3716314
2022,total,300136,13639631,43334151,31613675
2022,total,300137,3039254,8176635,5373834
2022,total,300138,5091889,27396112,10084522
2022,total,300139,31777857,96709556,80647945
2022,total,300140,5588841,18016023,12201222
2022,total,300141,8396314,15277983,11347009
2022,total,300142,5868325,23571840,17337332
2022,total,300143,2364966,11882495,6134826
2022,total,300144,624219,1571237,1379967
2022,total,300145,790168,2494641,1733985
2022,total,300146,2155566,19824734,16156102
2022,total,300147,931287,4845255,4231764
2022,total,300148,3740261,4706472,3767038
2022,total,300149,737616,1936733,1868107
2022,total,300150,33526014,139717289,84814216
2022,total,300151,6200363,24502132,13987725
2022,total,300152,16284550,58642411,33893982
2022,total,300153,43397387,202267243,81822267
2022,total,300154,10674783,56110834,38006174
2022,total,300155,9342861,23130227,11349738
2022,total,300156,14256741,64052762,43233472
2022,total,300157,10074947,47598140,32169382
2022,total,300158,5002618,21219892,9950282
2022,total,300159,5612926,23277332,20661403
2022,total,300160,15849042,93118187,35664290
2022,total,300161,3052656,14181197,11072920
2022,total,300162,5770820,20840791,9793200
2022,total,300163,200754704,1181433061,518714200
2022,total,300164,8525279,43979223,21235335
2022,total,300165,4544576,25878841,11223868
2022,total,300166,23606238,83287348,55263337
2022,total,300167,1123559,5820710,4080681
2022,total,300168,2635385,12728873,9763486
2022,total,300169,807013,2605634,1725183
2022,total,300170,892854,3142276,2664255
2022,total,300171,31995233,110240391,58231266
2022,total,300172,5273065,9950498,9235964
2022,total,300173,1209685,3103541,2472508
2022,total,300174,1027787,3282486,2956074
2022,total,300175,1106695,3084729,2816029
2022,total,300176,8390355,34657159,22550843
2022,total,300177,9723381,33295393,21758532
2022,total,300178,3478171,11268379,10216621
2022,total,300179,867035,6721422,4811670
2022,total,300180,1684611,19380472,17223993
2022,total,300181,5704562,26561707,17161592
2022,total,300182,5522744,23267167,11705500
2022,total,300183,1446294,4845197,4513359
2022,total,300184,2170253,7625937,5738738
2022,total,300185,1394753,9143001,7003157
2022,total,300186,5651805,21451845,13441030
2022,total,300187,2538789,8147779,6944504
2022,total,300188,1351701,6050511,4793482
2022,total,300189,3417634,19154772,7655889
2022,total,300190,1001970,3773170,2956080
